symbol,LCF,FDR,ID
Rgl2,0.04582207,1,ENSMUSG00000041354
Ssr2,0.296074242,0.77898542,ENSMUSG00000041355
Nutm1,-0.019085837,0.895329199,ENSMUSG00000041358
Pum3,0.099962287,1,ENSMUSG00000041360
Myzap,-0.138464179,0.158270472,ENSMUSG00000041361
Shtn1,0.00336507,1,ENSMUSG00000041362
Ccdc9,-0.063577422,0.939225216,ENSMUSG00000041375
Ninj2,0.016776421,1,ENSMUSG00000041377
Cldn5,3.454873823,0.088099436,ENSMUSG00000041378
Mdfic,0.010631448,1,ENSMUSG00000041390
Mettl18,0.104921098,1,ENSMUSG00000041396
BC055324,-0.022508671,1,ENSMUSG00000041406
Wapl,0.056146919,1,ENSMUSG00000041408
Dicer1,0.242770699,0.861904821,ENSMUSG00000041415
Pik3r1,-0.246300723,0.988980951,ENSMUSG00000041417
Meis3,-0.028495728,1,ENSMUSG00000041420
Paqr6,-0.085950679,1,ENSMUSG00000041423
Hibch,0.101683426,1,ENSMUSG00000041426
Nthl1,0.401165447,0.336312303,ENSMUSG00000041429
Utp4,-0.121603877,1,ENSMUSG00000041438
Mfsd6,-0.106099446,1,ENSMUSG00000041439
Gk5,-0.313358369,0.030199157,ENSMUSG00000041440
Arhgap32,-0.115214894,0.703396336,ENSMUSG00000041444
Mmrn2,3.31728389,0.007168068,ENSMUSG00000041445
NA,-0.015576751,1,ENSMUSG00000041449
Rpl21,0.224232951,0.792628141,ENSMUSG00000041453
Tardbp,0.14206337,1,ENSMUSG00000041459
Cacna2d4,0.094870124,0.510968809,ENSMUSG00000041460
Gpr12,-0.004639098,1,ENSMUSG00000041468
Shld2,-0.054844643,0.963710005,ENSMUSG00000041471
Dcp1b,-0.16470167,0.338237215,ENSMUSG00000041477
Syt15,-0.074493133,0.721453976,ENSMUSG00000041479
Serpina3g,-0.073885879,1,ENSMUSG00000041481
Piezo2,-0.259379532,0.633327349,ENSMUSG00000041482
Zfp281,-0.02665113,1,ENSMUSG00000041483
Stx3,-0.056509047,1,ENSMUSG00000041488
Cep78,0.151339028,1,ENSMUSG00000041491
Rrp9,-0.004681536,1,ENSMUSG00000041506
Irf8,0.119318414,0.346983979,ENSMUSG00000041515
Upk2,-0.009605543,1,ENSMUSG00000041523
Rnf123,0.012267689,1,ENSMUSG00000041528
Ago1,-0.021781706,1,ENSMUSG00000041530
Rbp3,-0.123533929,0.64852256,ENSMUSG00000041534
H2-Ob,0.019067532,0.75105456,ENSMUSG00000041538
Sox5,-0.016332942,1,ENSMUSG00000041540
Disp3,-0.027675242,1,ENSMUSG00000041544
Hspb8,-0.001789167,1,ENSMUSG00000041548
Ptchd1,-0.008223109,1,ENSMUSG00000041552
Fbxo2,-0.032504976,1,ENSMUSG00000041556
Fmod,0.053285004,0.556567939,ENSMUSG00000041559
Nop53,-0.364804362,0.651520639,ENSMUSG00000041560
L3mbtl4,0.04276084,0.8860593,ENSMUSG00000041565
Tssk1,-0.032544361,1,ENSMUSG00000041566
Serpina12,0.065727017,0.59078443,ENSMUSG00000041567
Camsap2,0.060525202,1,ENSMUSG00000041570
Selenow,0.082522313,1,ENSMUSG00000041571
Prelp,-0.038618903,1.21E-14,ENSMUSG00000041577
Sdk2,0.155307515,0.472748026,ENSMUSG00000041592
Tmtc4,0.254109524,1,ENSMUSG00000041594
Nlrp5-ps,-0.030478641,0.800851867,ENSMUSG00000041596
Cdc42ep4,0.81524008,0.190339095,ENSMUSG00000041598
Inava,-0.031044515,1,ENSMUSG00000041605
Mbp,0.001372427,1,ENSMUSG00000041607
Entpd3,-0.377705152,0.885406067,ENSMUSG00000041608
Bicdl1,-0.040020062,1,ENSMUSG00000041609
Nppa,0.026315503,0.839928019,ENSMUSG00000041616
Ccdc74a,-0.082094378,1,ENSMUSG00000041617
D11Wsu47e,-0.084721932,1,ENSMUSG00000041623
Gucy1a2,-0.23778819,0.025811289,ENSMUSG00000041624
Ggact,0.014169183,1,ENSMUSG00000041625
Fam104a,-0.019925277,1,ENSMUSG00000041629
Mrps27,-0.524707571,0.419651825,ENSMUSG00000041632
Kctd12b,0.041614089,0.000275295,ENSMUSG00000041633
Gcn1,0.075457004,1,ENSMUSG00000041638
Kif21b,-0.022710628,1,ENSMUSG00000041642
Slc5a12,-0.070884843,0.82223909,ENSMUSG00000041644
Ddx24,0.015608779,1,ENSMUSG00000041645
Klf8,-0.22465133,0.146947088,ENSMUSG00000041649
Pcca,-0.090555608,1,ENSMUSG00000041650
Pnpla3,-2.597325558,0.001201574,ENSMUSG00000041653
Slc39a11,0.106936319,1,ENSMUSG00000041654
Rragb,0.009032912,1,ENSMUSG00000041658
Prima1,-0.134706255,0.039387281,ENSMUSG00000041669
Rims1,-0.050123063,1,ENSMUSG00000041670
Pyroxd1,-0.108245235,1,ENSMUSG00000041671
Lrrc18,-0.007982041,4.42E-18,ENSMUSG00000041673
Lrrc29,-0.186092436,0.526897293,ENSMUSG00000041679
Bivm,0.026919552,1,ENSMUSG00000041684
Fcho2,-0.06002372,1,ENSMUSG00000041685
Amot,0.131440523,0.059964491,ENSMUSG00000041688
Kcnj2,-0.026790887,0.73701098,ENSMUSG00000041695
Rasl12,0.070140089,0.77990866,ENSMUSG00000041696
Cox6a1,0.034775514,1,ENSMUSG00000041697
Lhfpl1,0.07642243,1,ENSMUSG00000041700
Btbd7,0.07570253,1,ENSMUSG00000041702
Zic5,-0.014762659,1,ENSMUSG00000041703
Tmem273,0.023746644,0.785510297,ENSMUSG00000041707
Mpped1,-0.011367274,1,ENSMUSG00000041708
Trpc5,0.023866468,1.26E-08,ENSMUSG00000041710
Ubr7,-0.067669722,1,ENSMUSG00000041712
Gm20604,-0.066027515,1,ENSMUSG00000041716
Alg13,-0.096887501,0.744145225,ENSMUSG00000041718
Pi4ka,-0.053454099,1,ENSMUSG00000041720
Coro2b,0.073127322,1,ENSMUSG00000041729
Prrxl1,-0.082988639,1,ENSMUSG00000041730
Pgm5,0.077337792,5.50E-11,ENSMUSG00000041731
Coq5,0.078317671,1,ENSMUSG00000041733
Kirrel,0.03661733,0.800345791,ENSMUSG00000041734
Tspo,0.214867205,1,ENSMUSG00000041736
Tmem45b,-0.143965139,1,ENSMUSG00000041737
Rnf10,0.125342198,1,ENSMUSG00000041740
Pde3a,-0.195133812,0.006742565,ENSMUSG00000041741
Utp15,-0.098076772,1,ENSMUSG00000041747
Cd1d2,0.046460845,0.772182995,ENSMUSG00000041750
Plekha6,-0.155275479,1,ENSMUSG00000041757
Gpr155,-0.352475437,0.454667982,ENSMUSG00000041762
Tpp2,-0.040582593,1,ENSMUSG00000041763
Ubac2,0.083230458,1,ENSMUSG00000041765
Ppp2r2d,0.073701074,1,ENSMUSG00000041769
Slc24a4,0.029611609,0.941874843,ENSMUSG00000041771
Enc1,0.053350403,0.952700672,ENSMUSG00000041773
Ydjc,0.419759365,0.313651752,ENSMUSG00000041774
Mapk1ip1,-0.10818996,1,ENSMUSG00000041775
Cir1,-0.109850461,1,ENSMUSG00000041777
Tram2,-0.082459869,0.761069467,ENSMUSG00000041779
Cpsf2,-0.040783085,1,ENSMUSG00000041781
Lad1,-0.100156594,0.358071726,ENSMUSG00000041782
2700046A07Rik,0.046086801,0.316363778,ENSMUSG00000041789
Myrip,0.10209133,0.382645282,ENSMUSG00000041794
Abca9,-0.185865156,0.53968955,ENSMUSG00000041797
Gck,0.097434746,0.73973689,ENSMUSG00000041798
Phlda3,0.292649515,0.835593264,ENSMUSG00000041801
Efhc1,-0.103233895,0.352275352,ENSMUSG00000041809
Poldip3,0.159331077,1,ENSMUSG00000041815
Fam169a,-0.033439535,1,ENSMUSG00000041817
Oasl1,0.03564045,0.864883301,ENSMUSG00000041827
Abca8a,0.00046288,1,ENSMUSG00000041828
Sytl3,0.071782516,1,ENSMUSG00000041831
Ptpre,-0.084617008,1,ENSMUSG00000041836
Pdcd7,0.032293638,1,ENSMUSG00000041837
Haus1,-0.167927582,1,ENSMUSG00000041840
Rpl37,0.037095782,1,ENSMUSG00000041841
Fhdc1,-0.183592671,0.066633092,ENSMUSG00000041842
Rhod,-0.037142225,0.636916232,ENSMUSG00000041845
Ppp4r3a,0.423765221,0.657054762,ENSMUSG00000041846
Card6,-0.157048033,1.31E-05,ENSMUSG00000041849
Tcf20,-0.036892319,1,ENSMUSG00000041852
Mcm3,-0.064536101,0.349683159,ENSMUSG00000041859
Ankrd13a,0.17757591,1,ENSMUSG00000041870
NA,0.08094574,0.096826479,ENSMUSG00000041878
Ipo9,0.119355841,1,ENSMUSG00000041879
Ndufa7,0.083135071,1,ENSMUSG00000041881
Shisa4,0.057682526,1,ENSMUSG00000041889
Git2,0.253353148,1,ENSMUSG00000041890
Lman1,0.169003435,1,ENSMUSG00000041891
Wipi1,-0.126062948,1,ENSMUSG00000041895
Gpr45,-0.125614081,1,ENSMUSG00000041907
Tdrkh,-0.021494899,1,ENSMUSG00000041912
Ammecr1l,-0.159440117,1,ENSMUSG00000041915
Slc16a6,0.109970628,0.818198068,ENSMUSG00000041920
Metap1d,0.065147899,1,ENSMUSG00000041921
Nol4,-0.02723568,1,ENSMUSG00000041923
Rnpep,-0.008668958,1,ENSMUSG00000041926
Fam222a,-0.228092149,0.375749091,ENSMUSG00000041930
AW549877,-0.021027233,1,ENSMUSG00000041935
Agrn,0.097327254,1,ENSMUSG00000041936
Mvk,-0.083786256,1,ENSMUSG00000041939
Mfsd9,0.01268904,1,ENSMUSG00000041945
Tango6,0.120195529,0.613182851,ENSMUSG00000041949
Tnfrsf18,0.017317945,1,ENSMUSG00000041954
Pkp2,0.223882167,0.202624104,ENSMUSG00000041957
Pigs,-0.105109302,1,ENSMUSG00000041958
S100a10,0.313276715,0.62263563,ENSMUSG00000041959
Znrf3,-0.019842079,1,ENSMUSG00000041961
Dcaf17,-0.010745742,1,ENSMUSG00000041966
Spidr,1.289967494,0.138824869,ENSMUSG00000041974
Mettl8,-0.205029095,0.53535796,ENSMUSG00000041975
Arhgef11,-1.468535037,0.038434965,ENSMUSG00000041977
Elmod1,0.2965344,0.405807112,ENSMUSG00000041986
Rapgef5,0.104928099,1,ENSMUSG00000041992
Zbed3,0.076152455,1,ENSMUSG00000041995
Tlk1,0.189639696,1,ENSMUSG00000041997
Foxn4,0.04135867,1,ENSMUSG00000042002
Acacb,-0.490229413,0.155233217,ENSMUSG00000042010
Wdr41,0.061745598,1,ENSMUSG00000042015
Ncapg2,-0.050387999,0.87026063,ENSMUSG00000042029
Mat2b,-0.436265759,0.455664574,ENSMUSG00000042032
Igsf3,-0.080789768,1,ENSMUSG00000042035
2010003K11Rik,-4.325761824,0.00409083,ENSMUSG00000042041
Csgalnact2,-0.041289641,1,ENSMUSG00000042042
Tbca,0.068443897,1,ENSMUSG00000042043
Sln,0.059608329,0.146416631,ENSMUSG00000042045
Dstyk,0.076287381,1,ENSMUSG00000042046
Dync2i1,-0.20258138,0.832553702,ENSMUSG00000042050
Wdr11,-0.167258699,1,ENSMUSG00000042055
Zfp386,0.007016935,1,ENSMUSG00000042063
Myo3b,0.036524854,1,ENSMUSG00000042064
Tmcc2,0.045276271,1,ENSMUSG00000042066
Abhd14b,-0.09141682,1,ENSMUSG00000042073
Svop,-0.293501767,0.87300083,ENSMUSG00000042078
Hnrnpf,0.454130176,0.321846438,ENSMUSG00000042079
Arsb,-0.071048872,1,ENSMUSG00000042082
NA,0.255617064,0.477573734,ENSMUSG00000042087
Zfp239,0.056810976,1,ENSMUSG00000042097
Kank3,0.267850025,0.670306947,ENSMUSG00000042099
Dmgdh,0.02716388,0.744748274,ENSMUSG00000042102
Uggt2,-0.123933894,1,ENSMUSG00000042104
Inpp5f,-0.15096582,1,ENSMUSG00000042105
Inka1,-0.011603272,1,ENSMUSG00000042106
Csdc2,0.108365386,1,ENSMUSG00000042109
Ccdc115,-0.200566609,1,ENSMUSG00000042111
Klhdc8a,-0.015464444,1,ENSMUSG00000042115
Vwa1,0.151855326,1,ENSMUSG00000042116
Bhmt2,-0.01290601,0.888203501,ENSMUSG00000042118
Ssh1,0.012507444,1,ENSMUSG00000042121
Lce1f,0.065893274,0.112228568,ENSMUSG00000042124
Rassf4,-0.109920517,1,ENSMUSG00000042129
Ppig,-0.153200898,1,ENSMUSG00000042133
Msantd2,0.021580414,1,ENSMUSG00000042138
Cox10,-0.026010786,1,ENSMUSG00000042148
Klhl23,-0.078154242,0.379045338,ENSMUSG00000042155
Dzip1,-0.079149274,1,ENSMUSG00000042156
Sprr2i,-0.001723554,1,ENSMUSG00000042157
Gm9774,-0.002446164,1,ENSMUSG00000042165
Tent2,-0.092297019,1,ENSMUSG00000042167
Armc5,-0.198518962,0.419651825,ENSMUSG00000042178
Pnliprp1,0.002112589,1,ENSMUSG00000042179
Bend6,-0.027598127,1,ENSMUSG00000042182
Nfrkb,-0.042759056,1,ENSMUSG00000042185
Tekt3,-0.046883924,0.404250521,ENSMUSG00000042189
Cmklr1,0.025630685,0.841048516,ENSMUSG00000042190
Slc35f2,0.010194737,1,ENSMUSG00000042195
Zfp451,0.057257463,1,ENSMUSG00000042197
Chchd7,0.038256838,1,ENSMUSG00000042198
Cdrt4,0.006993488,1,ENSMUSG00000042200
Slc35e2,-0.169143696,1,ENSMUSG00000042202
Tbc1d22b,0.069766121,1,ENSMUSG00000042203
Kdm5b,0.00126052,1,ENSMUSG00000042207
0610010F05Rik,-0.024219101,1,ENSMUSG00000042208
Abhd14a,-0.212813316,1,ENSMUSG00000042210
Fbxo38,1.009267113,0.057834451,ENSMUSG00000042211
Zfand4,-0.108063503,0.534761855,ENSMUSG00000042213
Bag2,-0.023302721,1,ENSMUSG00000042215
Sgsm1,-0.00699937,1,ENSMUSG00000042216
Ammecr1,0.160642121,0.882174298,ENSMUSG00000042225
Lyn,0.063127624,1,ENSMUSG00000042228
Rabif,0.065029352,1,ENSMUSG00000042229
Crybb2,-0.001468061,1,ENSMUSG00000042240
Tmc7,0.005533786,1,ENSMUSG00000042246
Grk3,-0.162284675,0.296981972,ENSMUSG00000042249
Pm20d1,-0.020209266,0.800433299,ENSMUSG00000042251
Cilp,-0.137893281,0.003047126,ENSMUSG00000042254
Ptchd4,0.091207068,0.242044716,ENSMUSG00000042256
Isl1,-0.049895737,1,ENSMUSG00000042258
Ccr8,-0.072821746,0.493519562,ENSMUSG00000042262
Cibar2,-0.105868158,0.168280225,ENSMUSG00000042269
Nxt2,-0.219829212,1,ENSMUSG00000042271
Sestd1,-0.154761042,1,ENSMUSG00000042272
Pelo,0.033584828,1,ENSMUSG00000042275
H1f8,-0.052913303,0.131869034,ENSMUSG00000042279
Gucy2f,-0.077166462,1,ENSMUSG00000042282
Itga1,0.014895694,1,ENSMUSG00000042284
Stab1,0.007189486,1,ENSMUSG00000042286
Hsd3b7,0.055442662,1,ENSMUSG00000042289
Mrtfa,0.187100061,0.565735812,ENSMUSG00000042292
Gm5617,-0.172469459,1,ENSMUSG00000042293
Ttc19,0.15029528,1,ENSMUSG00000042298
Ehbp1,0.275286083,0.895329199,ENSMUSG00000042302
Sgsm3,-0.717052698,0.285117097,ENSMUSG00000042303
Tmem183a,0.055991357,1,ENSMUSG00000042305
S100a14,-0.004236183,1,ENSMUSG00000042306
Setd1a,0.084190328,1,ENSMUSG00000042308
S100a13,0.317714289,0.908799973,ENSMUSG00000042312
Prox2,-0.059102664,0.744992475,ENSMUSG00000042320
Pbrm1,0.130195611,1,ENSMUSG00000042323
Hps4,-0.232411287,0.312748426,ENSMUSG00000042328
Specc1,-0.056357878,0.760584292,ENSMUSG00000042331
Tnfrsf14,0.066134952,0.715200139,ENSMUSG00000042333
Ctf1,0.102093504,0.740014199,ENSMUSG00000042340
Ubash3a,-0.15265031,0.196672885,ENSMUSG00000042345
Arl15,-0.043578871,0.863915436,ENSMUSG00000042348
Ikbke,-0.081429297,0.731291034,ENSMUSG00000042349
Arel1,-0.017575661,1,ENSMUSG00000042350
Grap2,-0.040486427,1,ENSMUSG00000042351
Frem3,-0.062473455,0.895008655,ENSMUSG00000042353
Gnl3,-0.017692292,1,ENSMUSG00000042354
Gjb5,-0.002998582,0.004619295,ENSMUSG00000042357
Osbpl6,-0.000878704,1,ENSMUSG00000042359
Lgalsl,0.293918328,0.929292579,ENSMUSG00000042363
Snx18,-0.211442832,0.986927512,ENSMUSG00000042364
Gjb3,-0.022605142,1,ENSMUSG00000042367
Rbm45,0.453552048,0.13721195,ENSMUSG00000042369
Slc5a10,0.017808864,0.859965902,ENSMUSG00000042371
Fam83g,-0.160017331,0.328058595,ENSMUSG00000042377
Esm1,-0.000177857,1,ENSMUSG00000042379
Smim12,0.013732801,1,ENSMUSG00000042380
Dlgap3,-0.055516642,1,ENSMUSG00000042388
Tsen2,0.122105357,1,ENSMUSG00000042389
Gatad2b,0.140376492,1,ENSMUSG00000042390
Rbm7,-0.030945754,1,ENSMUSG00000042396
Crtac1,-0.249391372,0.777077594,ENSMUSG00000042401
Dennd4b,-0.011306442,1,ENSMUSG00000042404
Atf4,0.302622241,0.984247386,ENSMUSG00000042406
Zmym6,0.005497036,1,ENSMUSG00000042408
Agps,-0.15950482,1,ENSMUSG00000042410
Ccno,-0.00934464,0.824586873,ENSMUSG00000042417
Nfkbil1,-0.424605596,0.495401193,ENSMUSG00000042419
Fbrs,-0.231152414,0.359006083,ENSMUSG00000042423
Frmpd3,-0.28005683,0.034435115,ENSMUSG00000042425
Dhx29,0.141030105,1,ENSMUSG00000042426
Mgat3,-0.035505132,1,ENSMUSG00000042428
Adora1,-0.06787719,1,ENSMUSG00000042429
Mfap4,0.143906654,1,ENSMUSG00000042436
Zfp532,0.020201066,1,ENSMUSG00000042439
Mindy2,-0.085034382,1,ENSMUSG00000042444
Zmym4,-0.110369486,1,ENSMUSG00000042446
Mios,0.044202757,1,ENSMUSG00000042447
Hoxd1,-0.073787232,0.706629575,ENSMUSG00000042448
Mybph,-0.130566302,0.873672115,ENSMUSG00000042451
Reln,0.186451735,0.509445665,ENSMUSG00000042453
C1galt1,0.191582886,0.401390488,ENSMUSG00000042460
Dctpp1,-0.108845538,1,ENSMUSG00000042462
Zfp410,-0.014222074,1,ENSMUSG00000042472
Tbc1d8b,-0.047455715,0.391968412,ENSMUSG00000042473
Fcmr,0.106910335,0.010298045,ENSMUSG00000042474
Abcb4,-0.090294519,0.7315484,ENSMUSG00000042476
Mustn1,0.044654962,1,ENSMUSG00000042485
Leo1,-0.091695697,1,ENSMUSG00000042487
Clspn,-0.046075815,1,ENSMUSG00000042489
Tbc1d10b,-0.007882731,1,ENSMUSG00000042492
Prdm10,-0.11533921,1,ENSMUSG00000042496
Radx,-0.018762024,1,ENSMUSG00000042498
Hoxd11,-0.143930587,0.473789526,ENSMUSG00000042499
Ago4,-0.13748058,0.556007159,ENSMUSG00000042500
Cpa6,-0.071040405,0.644946993,ENSMUSG00000042501
Cd2bp2,0.063387718,1,ENSMUSG00000042502
Sdhaf3,0.062841144,1,ENSMUSG00000042505
Usp22,-0.027101602,1,ENSMUSG00000042506
Mideas,0.407531299,0.126279609,ENSMUSG00000042507
Dmtf1,0.005030551,1,ENSMUSG00000042508
AA986860,0.106319246,0.445389192,ENSMUSG00000042510
Klhl14,-0.149456409,1,ENSMUSG00000042514
Pwwp3b,-0.012511581,1,ENSMUSG00000042515
Ubap2l,-0.3526721,0.668570991,ENSMUSG00000042520
Dnal1,-0.057540979,1,ENSMUSG00000042523
Sun2,-0.086397956,0.78031407,ENSMUSG00000042524
Kcnj12,-0.070019911,1,ENSMUSG00000042529
Golga7b,-0.150012352,1,ENSMUSG00000042532
Gtpbp1,2.142604611,0.019823696,ENSMUSG00000042535
Acot5,-0.023559065,1,ENSMUSG00000042540
Sem1,-0.035729855,1,ENSMUSG00000042541
Asxl1,0.026828273,1,ENSMUSG00000042548
Map2k3os,0.148636162,0.398954968,ENSMUSG00000042549
Sin3a,0.035807403,1,ENSMUSG00000042557
Adprs,-1.067081394,0.254238807,ENSMUSG00000042558
Fam227a,0.164009112,0.506402322,ENSMUSG00000042564
Dhrs7b,-0.026772358,1,ENSMUSG00000042569
Mier2,-0.133918603,0.432288947,ENSMUSG00000042570
Ube2q1,0.02536975,1,ENSMUSG00000042572
4632404H12Rik,0.059208319,1,ENSMUSG00000042579
Thsd7b,0.289868466,0.219457082,ENSMUSG00000042581
Cux2,-0.173525661,0.828418387,ENSMUSG00000042589
Ipo11,0.074215979,1,ENSMUSG00000042590
Sh2b3,-0.055659879,1,ENSMUSG00000042594
Fam199x,0.024688243,1,ENSMUSG00000042595
Tfap2d,-0.00579934,1,ENSMUSG00000042596
Kdm7a,0.22870505,0.915279467,ENSMUSG00000042599
Kcna4,-0.087762782,1,ENSMUSG00000042604
Atxn2,-0.101645506,1,ENSMUSG00000042605
Hirip3,-0.018765979,1,ENSMUSG00000042606
Asb4,-0.001102524,0.912410724,ENSMUSG00000042607
Stk40,-0.141440451,0.43986018,ENSMUSG00000042608
Pbxip1,0.413322329,0.450352699,ENSMUSG00000042613
Oscp1,0.041599002,1,ENSMUSG00000042616
Maff,-0.141404768,0.669555455,ENSMUSG00000042622
Safb2,0.016923235,1,ENSMUSG00000042625
Shc1,0.126107903,1,ENSMUSG00000042626
Zfyve1,-0.095663002,0.839577797,ENSMUSG00000042628
Xkr7,0.008766203,1,ENSMUSG00000042631
Pla2g6,0.937581822,0.11045444,ENSMUSG00000042632
Gucy2c,0.044430369,0.677221352,ENSMUSG00000042638
Rgsl1,-0.147848844,0.054972424,ENSMUSG00000042641
Flad1,-0.030228575,1,ENSMUSG00000042642
Itpr3,0.103175097,0.790353982,ENSMUSG00000042644
Acad12,0.164287085,0.607332734,ENSMUSG00000042647
Alkbh5,-0.266862772,0.919647494,ENSMUSG00000042650
Shisal2b,-0.040401014,0.60287188,ENSMUSG00000042655
Arrdc4,-0.164330711,1,ENSMUSG00000042659
Wdr55,-0.034489222,1,ENSMUSG00000042660
Dusp15,-0.2059509,0.894214982,ENSMUSG00000042662
Immp1l,0.012130468,1,ENSMUSG00000042670
Rgs8,-0.15768513,0.898753747,ENSMUSG00000042671
Dcst1,0.17542102,0.420059684,ENSMUSG00000042672
Ypel3,-0.005946429,1,ENSMUSG00000042675
Zc3h12a,0.04710018,0.798052578,ENSMUSG00000042677
Myo15,-4.44778063,5.80E-05,ENSMUSG00000042678
Garem1,0.154786887,0.24209723,ENSMUSG00000042680
Selenok,0.067772675,1,ENSMUSG00000042682
Npl,-0.053990516,1,ENSMUSG00000042684
Jph1,-5.155935822,0.000600769,ENSMUSG00000042686
Mapk6,0.361896295,0.561555462,ENSMUSG00000042688
Stn1,0.101693017,1,ENSMUSG00000042694
Dhx9,0.153709002,1,ENSMUSG00000042699
Sipa1l1,-0.139497269,0.56853339,ENSMUSG00000042700
Commd10,0.145766554,1,ENSMUSG00000042705
Dnali1,0.000371987,1,ENSMUSG00000042707
Shcbp1l,-0.04480912,0.53789681,ENSMUSG00000042708
Atpaf2,-0.037884859,1,ENSMUSG00000042709
Tceal9,-0.267721391,0.984197392,ENSMUSG00000042712
Ppp1r3a,-0.025955152,0.84489968,ENSMUSG00000042717
Naa25,0.195514712,1,ENSMUSG00000042719
Map3k9,0.045060132,1,ENSMUSG00000042724
Trafd1,0.035646413,1,ENSMUSG00000042726
Wdr74,0.108040709,1,ENSMUSG00000042729
Ttc9,0.038680489,1,ENSMUSG00000042734
Dpm3,0.081678309,1,ENSMUSG00000042737
Bmt2,-0.049789885,0.842458522,ENSMUSG00000042742
Sgtb,0.112918096,1,ENSMUSG00000042743
Hectd4,-0.112430795,1,ENSMUSG00000042744
Id1,-0.118099085,1,ENSMUSG00000042745
Krtcap2,0.318401489,0.653474153,ENSMUSG00000042747
Bex2,-0.00885505,1,ENSMUSG00000042750
Nmnat2,-0.105242657,1,ENSMUSG00000042751
Tmem108,0.093433652,0.548609648,ENSMUSG00000042757
Apobr,1.095006351,0.091637856,ENSMUSG00000042759
Mrap2,-0.046809494,0.87526832,ENSMUSG00000042761
Maneal,-0.045708874,1,ENSMUSG00000042763
Trim46,-0.176197447,1,ENSMUSG00000042766
Hebp1,0.040981807,0.835059976,ENSMUSG00000042770
Smg7,0.057366034,1,ENSMUSG00000042772
Muc1,-0.032887507,1,ENSMUSG00000042784
Exog,-0.235196261,0.551377842,ENSMUSG00000042787
Fam166b,-0.207536784,0.565989429,ENSMUSG00000042788
Rnf214,-0.09094331,1,ENSMUSG00000042790
Lgr6,-0.067012511,0.637876774,ENSMUSG00000042793
Aqp11,-0.042570131,1,ENSMUSG00000042797
Spata46,0.094788477,1,ENSMUSG00000042800
Gpr153,0.096980899,1,ENSMUSG00000042804
Hecw2,0.433961141,0.233571849,ENSMUSG00000042807
Gpx2,-0.030572401,1,ENSMUSG00000042808
Krba1,-0.01429151,1,ENSMUSG00000042810
Foxf1,0.054445384,0.612685428,ENSMUSG00000042812
Mcts2,0.085267814,1,ENSMUSG00000042814
Gpr151,4.850692238,5.86E-07,ENSMUSG00000042816
Flt3,0.02835471,1,ENSMUSG00000042817
Snai1,-0.037480147,8.33E-10,ENSMUSG00000042821
Fgf11,0.149090823,0.564896197,ENSMUSG00000042826
Trim72,0.020604646,0.85301319,ENSMUSG00000042828
Alkbh6,-0.056836539,1,ENSMUSG00000042831
Nrep,0.018445359,1,ENSMUSG00000042834
Serpinb6b,-0.245516398,0.255144037,ENSMUSG00000042842
Wfdc12,0.03228267,0.784996552,ENSMUSG00000042845
Lrrtm3,0.284847488,0.629543389,ENSMUSG00000042846
Zc3h6,-0.095718155,1,ENSMUSG00000042851
Trp53rkb,-0.184796592,0.9190246,ENSMUSG00000042854
Gm9776,-0.146719384,0.241423175,ENSMUSG00000042857
Kcna10,0.013604199,1,ENSMUSG00000042861
Tom1,-0.04809112,1,ENSMUSG00000042870
Lhfpl4,-0.305297581,0.857551781,ENSMUSG00000042873
NA,-0.055844407,1,ENSMUSG00000042874
Abra,0.097799769,0.093655426,ENSMUSG00000042895
Aida,0.140095742,1,ENSMUSG00000042901
Foxo4,0.015759346,0.982247225,ENSMUSG00000042903
Mamstr,-0.119212926,0.709856858,ENSMUSG00000042918
Gm14117,-0.037961723,0.938521906,ENSMUSG00000042938
Greb1l,-0.076373423,0.615645806,ENSMUSG00000042942
Egflam,0.213041085,0.429401118,ENSMUSG00000042961
Gm5436,-0.271610357,0.873845083,ENSMUSG00000042962
Sbk1,0.054912424,1,ENSMUSG00000042978
Upk3b,0.062804306,1,ENSMUSG00000042985
Notum,-0.133861082,0.800851867,ENSMUSG00000042988
Borcs5,-0.276047616,0.802913376,ENSMUSG00000042992
Nhlrc3,0.15318193,0.426553742,ENSMUSG00000042997
Rasef,1.010365692,0.106036882,ENSMUSG00000043003
Gng2,-0.135975925,1,ENSMUSG00000043004
Klhl6,7.414774675,0.024070894,ENSMUSG00000043008
Onecut1,0.176863696,0.217681918,ENSMUSG00000043013
Nemp2,-0.030388147,0.877941966,ENSMUSG00000043015
Ptgir,-0.018429228,1,ENSMUSG00000043017
Edem3,0.183260273,1,ENSMUSG00000043019
Dnai3,0.078487238,0.611725546,ENSMUSG00000043020
Gm16433,0.118046628,0.769848484,ENSMUSG00000043024
Trpv3,-0.145062899,0.228489876,ENSMUSG00000043029
Ccdc63,-0.095566155,0.484958431,ENSMUSG00000043036
Disc1,-4.579024939,0.000347193,ENSMUSG00000043051
Zfp513,0.045738515,0.860526935,ENSMUSG00000043059
Tmem18,0.027802616,1,ENSMUSG00000043061
Spice1,-0.047677363,1,ENSMUSG00000043065
Dpy19l1,-0.084289657,1,ENSMUSG00000043067
Fam89a,0.049109034,1,ENSMUSG00000043068
Synpo,-0.153407793,0.74780641,ENSMUSG00000043079
Tmem82,-0.057147886,1,ENSMUSG00000043085
